Title,Original Url,Address,Content,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",Size,Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,URL Encoded Address
Coronavirus Pandemic: Questions Answered | Part 3,https://www.youtube.com/watch?v=0pkwjVhq230,https://www.youtube.com/watch?v=0pkwjVhq230,text/html; charset=utf-8,200,OK,Indexable,,Coronavirus Pandemic: Questions Answered | Part 3 - YouTube,59,560,A man who was quarantined on the Diamond Princess cruise ship joins Harris Faulkner on 'Outnumbered Overtime' to answer the most pressing questions on corona...,160,1049,"Fox News Channel, Fox News, News, FNC, harris faulkner, harris faulkner fox news, diamond princess, cruise ship, diamond princess passenger, diamond princess...",160,This video is unavailable.,26,Coronavirus Pandemic: Questions Answered | Part 3,49,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=0pkwjVhq230,,,,,317246,887,1.9030956,0,,11,5,1,76,46,8,5,d9d76c3c9d5625f8a2d6a71d29cb23f7,0.093,,,,https://www.youtube.com/watch?v=0pkwjVhq230
Coronavirus Pandemic: Questions Answered | Part 2,https://www.youtube.com/watch?v=zwX5z_BvaN4,https://www.youtube.com/watch?v=zwX5z_BvaN4,text/html; charset=utf-8,200,OK,Indexable,,Coronavirus Pandemic: Questions Answered | Part 2 - YouTube,59,560,A panel of medical experts joins Harris Faulkner on 'Outnumbered Overtime' to answer the most pressing questions on coronavirus. Watch the rest of the specia...,160,1019,"Fox News Channel, Fox News, News, FNC, outnumbered overtime, harris faulkner, harris faulkner fox news, harris faulkner outnumbered overtime, dr siegel, mark...",160,This video is unavailable.,26,Coronavirus Pandemic: Questions Answered | Part 2,49,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=zwX5z_BvaN4,,,,,316955,881,1.9240661,0,,15,5,1,76,46,8,5,70f124c3ca0c93cbc3d7ead2fc8d2cb4,0.112,,,,https://www.youtube.com/watch?v=zwX5z_BvaN4
Coronavirus Pandemic: Questions Answered | Part 1,https://www.youtube.com/watch?v=lJcjFGt9eQM,https://www.youtube.com/watch?v=lJcjFGt9eQM,text/html; charset=utf-8,200,OK,Indexable,,Coronavirus Pandemic: Questions Answered | Part 1 - YouTube,59,560,A panel of medical experts joins Harris Faulkner on 'Outnumbered Overtime' to answer the most pressing questions on coronavirus. Watch the rest of the specia...,160,1019,"Fox News Channel, Fox news, News, FNC, outnumbered overtime, harris faulkner, harris faulkner fox news, dr siegel, coronavirus, coronavirus questions, self q...",160,This video is unavailable.,26,Coronavirus Pandemic: Questions Answered | Part 1,49,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=lJcjFGt9eQM,,,,,325700,887,1.8796554,0,,15,7,1.4,76,48,8,5,42ef2cd87245f59b59b105f65f0f6715,0.126,,,,https://www.youtube.com/watch?v=lJcjFGt9eQM
Texas rep stresses the importance of social distancing,https://www.youtube.com/watch?v=Vo9vO8ta7s0,https://www.youtube.com/watch?v=Vo9vO8ta7s0,text/html; charset=utf-8,200,OK,Indexable,,Texas rep stresses the importance of social distancing - YouTube,64,575,"House passes COVID-19 relief bill; Texas Republican Rep. Michael McCaul weighs in. FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), ...",160,1070,"Fox News Channel, Fox News, News, america's newsroom, health, politics, americas newsroom, sandra smith, ed henry, michael mccaul, rep mccaul, rep michael mc...",160,This video is unavailable.,26,Texas rep stresses the importance of social distancing,54,Transcript,10,,0,,,,https://www.youtube.com/watch?v=Vo9vO8ta7s0,,,,,326438,830,1.7329388,0,,0,0,0,71,44,8,5,46238dea60a766adb421f4c7b8a59c0,0.101,,,,https://www.youtube.com/watch?v=Vo9vO8ta7s0
"Biden, Sanders slam Trump's coronavirus response during debate",https://www.youtube.com/watch?v=mQGpX4zEXoU,https://www.youtube.com/watch?v=mQGpX4zEXoU,text/html; charset=utf-8,200,OK,Indexable,,"Biden, Sanders slam Trump's coronavirus response during debate - YouTube",72,674,"Ellison Barber reports from Columbus, Ohio with a recap of what the Democrat candidates said about coronavirus. FOX News operates the FOX News Channel (FNC),...",160,1054,"Fox News Channel, Fox News, News, politics, ellison barber, ellison barber fox news, americas newsroom, ed henry, debate, democratic debate, bernie, bernie s...",160,This video is unavailable.,26,"Biden, Sanders slam Trump's coronavirus response during debate",62,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=mQGpX4zEXoU,,,,,317542,863,1.8428216,0,,0,0,0,71,44,8,5,6d3c99d29bcda8d9a29e5ad523fe5b7f,0.09,,,,https://www.youtube.com/watch?v=mQGpX4zEXoU
CDC calls for 8-week ban on gatherings of 50 or more people,https://www.youtube.com/watch?v=XPCoU-ab1OA,https://www.youtube.com/watch?v=XPCoU-ab1OA,text/html; charset=utf-8,200,OK,Indexable,,CDC calls for 8-week ban on gatherings of 50 or more people - YouTube,69,639,The CDC is issuing new coronavirus guidelines as restaurants and public gathering spots close across the country; Griff Jenkins reports from Washington. FOX ...,160,1018,"Fox News Channel, Fox News, News, health, fox news, americas newsroom, griff jenkins, cdc, center for disease control, coronavirus, us coronavirus, coronavir...",160,This video is unavailable.,26,CDC calls for 8-week ban on gatherings of 50 or more people,59,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=XPCoU-ab1OA,,,,,316583,894,1.8944814,0,,0,0,0,71,44,8,5,dd997e0e02e0d4c7097ca9ce6ac7b605,0.1,,,,https://www.youtube.com/watch?v=XPCoU-ab1OA
How bureaucratic bungling delayed coronavirus testing in the US,https://www.youtube.com/watch?v=tkdBaxq7xsQ,https://www.youtube.com/watch?v=tkdBaxq7xsQ,text/html; charset=utf-8,200,OK,Indexable,,How bureaucratic bungling delayed coronavirus testing in the US - YouTube,73,658,"Testing is emerging as one of the biggest issues of the coronavirus response so far. FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN)...",160,1055,"Fox News Channel, Fox News, News, politics, the next revolution, steve hilton, steve hilton monologue, steve hilton the next revolution, steve hilton fox new...",160,This video is unavailable.,26,How bureaucratic bungling delayed coronavirus testing in the US,63,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=tkdBaxq7xsQ,,,,,312591,853,1.8582221,0,,0,0,0,71,44,8,5,8efc32ea7d4f9bf0ebef62289008cecf,0.095,,,,https://www.youtube.com/watch?v=tkdBaxq7xsQ
"Steve Hilton on coronavirus: One question, two big recommendations for Trump admin",https://www.youtube.com/watch?v=oO_B7MlAmNU,https://www.youtube.com/watch?v=oO_B7MlAmNU,text/html; charset=utf-8,200,OK,Indexable,,YouTube,7,79,"Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.",126,780,"video, sharing, camera phone, video phone, free, upload",55,,0,,0,,0,,0,,,,,,,,,441224,0,0,0,,12,6,1.2,10,10,1,1,e7624c65cc80c3e49c296a054e125c89,0.198,,,,https://www.youtube.com/watch?v=oO_B7MlAmNU
Mnuchin is not focused on recession fears amid economic turmoil from virus,https://www.youtube.com/watch?v=QOisb2JMgXM,https://www.youtube.com/watch?v=QOisb2JMgXM,text/html; charset=utf-8,200,OK,Indexable,,Mnuchin is not focused on recession fears amid economic turmoil from virus - YouTube,84,758,"Treasury Secretary Steven Mnuchin joins Chris Wallace on 'Fox News Sunday.' FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX New...",160,1088,"Fox News Channel, Fox News, News, fox news sunday, politics, special, Fox News Sunday, Chris Wallace, Treasury Secretary, Steve Mnuchin, Trump administration...",160,This video is unavailable.,26,Mnuchin is not focused on recession fears amid economic turmoil from virus,74,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=QOisb2JMgXM,,,,,317662,843,1.814031,0,,4,2,0.4,71,50,8,5,894a5e589b266bc239775d39566038ea,0.097,,,,https://www.youtube.com/watch?v=QOisb2JMgXM
Dr. Anthony Fauci on efforts to slow the spread of coronavirus in US,https://www.youtube.com/watch?v=zYqAYe-Nkc4,https://www.youtube.com/watch?v=zYqAYe-Nkc4,text/html; charset=utf-8,200,OK,Indexable,,Dr. Anthony Fauci on efforts to slow the spread of coronavirus in US - YouTube,78,694,"Coronavirus task force member Dr. Anthony Fauci, director National Institute of Allergy and Infectious Diseases, joins Chris Wallace on 'Fox News Sunday.' FO...",160,1007,"Fox News Channel, Fox News, News, fox news sunday, health, politics, Fox News Sunday, Chris Wallace, Dr Anthony Fauci, White House Coronavirus task force, co...",160,This video is unavailable.,26,Dr. Anthony Fauci on efforts to slow the spread of coronavirus in US,68,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=zYqAYe-Nkc4,,,,,316774,907,1.932512,0,,10,5,1,71,50,8,5,f045240b2db18f8f39064f8649f1a85d,0.1,,,,https://www.youtube.com/watch?v=zYqAYe-Nkc4
NY Governor Cuomo holds a press conference,https://www.youtube.com/watch?v=rhV-gsdensY,https://www.youtube.com/watch?v=rhV-gsdensY,text/html; charset=utf-8,200,OK,Indexable,,NY Governor Cuomo holds a press conference - YouTube,52,508,"New York Governor Andrew Cuomo holds a press briefing on New York's efforts to combat coronavirus outbreak. FOX News operates the FOX News Channel (FNC), FOX...",160,1077,"Fox News Channel, fox news, politics, news, fox news live stream, local government, new york state, new york governor, Andrew Cuomo, NYC, New York Coronaviru...",160,This video is unavailable.,26,NY Governor Cuomo holds a press conference,42,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=rhV-gsdensY,,,,,315029,866,1.8642277,0,,0,0,0,71,50,8,5,2b5017c9c729e66267ee2d67ec2e431b,0.095,,,,https://www.youtube.com/watch?v=rhV-gsdensY
Rep. Nunes: China 'downplayed' the virus,https://www.youtube.com/watch?v=iWHyfcvvZOo,https://www.youtube.com/watch?v=iWHyfcvvZOo,text/html; charset=utf-8,200,OK,Indexable,,Rep. Nunes: China 'downplayed' the virus - YouTube,50,459,"California Republican Rep. Devin Nunes joins ¡®Sunday Morning Futures.¡¯ FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News Rad...",160,1084,"Fox News Channel, Fox News, News, health, Sunday Morning Futures, Devin Nunes, Rep Devin Nunes, Coronavirus aid, Coronavirus, wuhan coronavirus, Coronavirus ...",160,This video is unavailable.,26,Rep. Nunes: China 'downplayed' the virus,40,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=iWHyfcvvZOo,,,,,314338,846,1.828434,0,,0,0,0,71,50,8,5,54e07f375cd9abc129df238fcd4e1283,0.094,,,,https://www.youtube.com/watch?v=iWHyfcvvZOo
Rep. McCarthy on coronavirus: The next four weeks are critical,https://www.youtube.com/watch?v=ot3MEn1wQdE,https://www.youtube.com/watch?v=ot3MEn1wQdE,text/html; charset=utf-8,200,OK,Indexable,,Rep. McCarthy on coronavirus: The next four weeks are critical - YouTube,72,651,The House overwhelmingly passes coronavirus relief bill after President Trump announces his support; House Minority Leader Rep. Kevin McCarthy joins ¡®Sunday ...,160,1033,"Fox News Channel, Fox News, News, business, politics, us, Rep Kevin McCarthy, House Minority Leader, Donald Trump, President Donald Trump, Coronavirus, wuhan...",160,This video is unavailable.,26,Rep. McCarthy on coronavirus: The next four weeks are critical,62,Transcript,10,,0,,,,https://www.youtube.com/watch?v=ot3MEn1wQdE,,,,,313085,846,1.8376585,0,,2,1,0.2,71,50,8,5,6babb4c7ece2ba3ab76b38cf8174d756,0.1,,,,https://www.youtube.com/watch?v=ot3MEn1wQdE
Gutfeld: Coronavirus and the war of perspectives,https://www.youtube.com/watch?v=XI7cIQ-mY3E,https://www.youtube.com/watch?v=XI7cIQ-mY3E,text/html; charset=utf-8,200,OK,Indexable,,Gutfeld: Coronavirus and the war of perspectives - YouTube,58,528,"You can't vanquish a virus, you can only prepare for it and avoid it until it leaves. FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN...",160,1027,"Fox News Channel, Fox News, News, opinion, The Greg Gutfeld Show, Greg Gutfeld, social distancing, covid 19, US coronavirus, Coronavirus, wuhan coronavirus, ...",160,This video is unavailable.,26,Gutfeld: Coronavirus and the war of perspectives,48,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=XI7cIQ-mY3E,,,,,317070,833,1.7685769,0,,72,36,7.2,71,50,8,5,779cc7481bcc57198b88316a7fa2654a,0.102,,,,https://www.youtube.com/watch?v=XI7cIQ-mY3E
Judge Jeanine: Take this time to decide what's important to you,https://www.youtube.com/watch?v=2wSn6SRbE04,https://www.youtube.com/watch?v=2wSn6SRbE04,text/html; charset=utf-8,200,OK,Indexable,,Judge Jeanine: Take this time to decide what's important to you - YouTube,73,656,"We need to be strong enough to know what we face and strong enough to understand what we need to do about it. FOX News operates the FOX News Channel (FNC), F...",160,1073,"Fox News Channel, Fox News, News, opinion, special, Justice with Judge Jeanine, Judge Jeanine, Social distancing, Coronavirus, wuhan coronavirus, wuhan china...",160,This video is unavailable.,26,Judge Jeanine: Take this time to decide what's important to you,63,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=2wSn6SRbE04,,,,,316460,858,1.8285822,0,,0,0,0,71,50,8,5,4da6a96ece6fc7c852fe561ce17f6d9a,0.103,,,,https://www.youtube.com/watch?v=2wSn6SRbE04
President Trump tests negative for coronavirus,https://www.youtube.com/watch?v=jWPgfPfic0g,https://www.youtube.com/watch?v=jWPgfPfic0g,text/html; charset=utf-8,200,OK,Indexable,,President Trump tests negative for coronavirus - YouTube,56,507,"Former White House physician Dr. Ronny Jackson weighs in on the coronavirus outbreak, the announcement of Trump's test results. FOX News operates the FOX New...",160,1061,"Fox News Channel, Fox News, News, health, donald trump, president trump, Coronavirus, wuhan coronavirus, wuhan china, Coronavirus treatment, Coronavirus chin...",160,This video is unavailable.,26,President Trump tests negative for coronavirus,46,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=jWPgfPfic0g,,,,,317542,865,1.845237,0,,0,0,0,71,50,8,5,7f47853ffed0ada8e3f0dc534188de9a,0.123,,,,https://www.youtube.com/watch?v=jWPgfPfic0g
Three US troops wounded in rocket attack north of Baghdad,https://www.youtube.com/watch?v=WW2Zpn7-B0s,https://www.youtube.com/watch?v=WW2Zpn7-B0s,text/html; charset=utf-8,200,OK,Indexable,,Three US troops wounded in rocket attack north of Baghdad - YouTube,67,626,The U.S. launches an airstrike against Iranian-backed forces believed to be behind attacks on an Iraqi military base; Lucas Tomlinson has more. FOX News oper...,160,1020,"Fox News Channel, Fox News, News, us, world, us military, troops, us soldiers, baghdad, iraq, iran, middle east, united states, us iran conflict, breaking ne...",160,This video is unavailable.,26,Three US troops wounded in rocket attack north of Baghdad,57,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=WW2Zpn7-B0s,,,,,316428,857,1.8311336,0,,0,0,0,71,50,8,5,7e4d6a514239ebe6f179e527e7a8cbd7,0.1,,,,https://www.youtube.com/watch?v=WW2Zpn7-B0s
CDC warns against travel within the US,https://www.youtube.com/watch?v=X3QuSxnmHww,https://www.youtube.com/watch?v=X3QuSxnmHww,text/html; charset=utf-8,200,OK,Indexable,,CDC warns against travel within the US - YouTube,48,442,This warning comes amid the announcement that President Trump has added the U.K. and Ireland to the coronavirus travel ban; Marianne Rafferty reports. FOX Ne...,160,1042,"Fox News Channel, Fox News, News, health, US travel, airports, domestic flights, Coronavirus, wuhan coronavirus, wuhan china, Coronavirus treatment, Coronavi...",160,This video is unavailable.,26,CDC warns against travel within the US,38,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=X3QuSxnmHww,,,,,313111,870,1.8728697,0,,0,0,0,71,50,8,5,992d9116e69732ab3ef2689e662e513f,0.316,,,,https://www.youtube.com/watch?v=X3QuSxnmHww
White House conducts temperature checks for people in close contact with Trump,https://www.youtube.com/watch?v=0C9dFq4zGUY,https://www.youtube.com/watch?v=0C9dFq4zGUY,text/html; charset=utf-8,200,OK,Indexable,,White House conducts temperature checks for people in close contact with Trump - YouTube,88,813,"Reuters White House reporter Jeff Mason joins ¡®America¡¯s News HQ.¡¯ FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FOX News Radio, ...",160,1077,"Fox News Channel, Fox News, News, health, politics, White House, Trump administration, Donald Trump, Mike Pence, White House Coronavirus task force, Coronavi...",160,This video is unavailable.,26,White House conducts temperature checks for people in close contact with Trump,78,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=0C9dFq4zGUY,,,,,314573,860,1.8453693,0,,0,0,0,71,50,8,5,129144d3795abe9bc86ec5c4309ee092,0.151,,,,https://www.youtube.com/watch?v=0C9dFq4zGUY
Ohio Gov. on decision not to postpone Tuesday's primary amid coronavirus,https://www.youtube.com/watch?v=kUZgGQwYL7c,https://www.youtube.com/watch?v=kUZgGQwYL7c,text/html; charset=utf-8,200,OK,Indexable,,Ohio Gov. on decision not to postpone Tuesday's primary amid coronavirus - YouTube,82,755,"Ohio relocates polling locations from vulnerable nursing homes amid COVID-19 outbreak. FOX News operates the FOX News Channel (FNC), FOX Business Network (FB...",160,1073,"Fox News Channel, Fox News, News, politics, Mike DeWine, Ohio Governor, Ohio coronavirus, coronavirus, Coronavirus, wuhan coronavirus, wuhan china, Coronavir...",160,This video is unavailable.,26,Ohio Gov. on decision not to postpone Tuesday's primary amid coronavirus,72,YouTube Premium,15,Transcript,10,,,,https://www.youtube.com/watch?v=kUZgGQwYL7c,,,,,315431,836,1.8167058,0,,0,0,0,71,50,8,5,7535200d8e44fed845049c3d0ab61122,0.098,,,,https://www.youtube.com/watch?v=kUZgGQwYL7c
Matthew Whitaker asks if FISA reform bill goes far enough,https://www.youtube.com/watch?v=8iJbPD1s-zE,https://www.youtube.com/watch?v=8iJbPD1s-zE,text/html; charset=utf-8,200,OK,Indexable,,Matthew Whitaker asks if FISA reform bill goes far enough - YouTube,67,612,"Former acting Attorney General Matt Whitaker joins David Asman on 'CAVUTO Live.' FOX News operates the FOX News Channel (FNC), FOX Business Network (FBN), FO...",160,1085,"Fox News Channel, Fox News, News, politics, Former Attorney General, Matthew Whitaker, Robert Mueller, Mueller probe, Russia investigation, russia us, 2016 e...",160,This video is unavailable.,26,Matthew Whitaker asks if FISA reform bill goes far enough,57,Transcript,10,,0,,,,https://www.youtube.com/watch?v=8iJbPD1s-zE,,,,,312499,825,1.8041773,0,,0,0,0,71,50,8,5,8d9ee59651ba450ea866abf662aed5bd,0.114,,,,https://www.youtube.com/watch?v=8iJbPD1s-zE
